ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
3530	1054	1987	ʔãnõ	'ãnõ	' ã n õ	ʔãnɔ͂	ʔ ã n ɔ͂	berapa banyak?	how many?		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW MANY	Cognition	https://concepticon.clld.org/parameters/822	1
3531	1055	1895	èŏdā	EOdaa	E O d a a	ɛɔdaː	ɛ ɔ d aː	bagaimana?	how?		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. why	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	3
3532	1055	1987	(ʔ)adoho	(')adoho	( ' ) a d o h o	(ʔ)adoho	( ʔ ) a d o h o	bagaimana?	how?		Enggano	Kähler 1987	NA	NA	cf. why	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	3
3533	1055	2011	ʔarɘ	'arė	' a r ė	ʔarə	ʔ a r ə	bagaimana?	how?		Enggano Meok	Yoder 2011	NA	NA	cf. why	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	3
3534	1056	1891	kinonoijĕdieĕ	kinono:iyėdiė	k i n o n o:i y ė d i ė	kinonɔijədiə	k i n o n ɔi j ə d i ə	bagaimana?	how?		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3535	1056	1891	kinonoijĕdieĕ	kinono:iyėdiė	k i n o n o:i y ė d i ė	kinonɔijədiə	k i n o n ɔi j ə d i ə	bagaimana?	how?		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3536	1056	1895	kinŏnŏ	kinOnO	k i n O n O	kinɔnɔ	k i n ɔ n ɔ	bagaimana?	how?		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3537	1056	1987	ãnõnõ	ãnõnõ	ã n õ n õ	ãnɔ͂nɔ͂	ã n ɔ͂ n ɔ͂	bagaimana?	how?		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3538	1056	1987	kinan	kinan	k i n a n	kinan	k i n a n	bagaimana?	how?		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3539	1056	1987	kinan	kinan	k i n a n	kinan	k i n a n	bagaimana?	how?		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3540	1056	2019	akinėn	akinėn	a k i n ė n	akinәn	a k i n ә n	bagaimana?	how?		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	5
3541	1057	1987	ʔapíaha	'apíaha	' a p í a h a	ʔapiaha	ʔ a p i a h a	bagaimana?	how?		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HOW	Cognition	https://concepticon.clld.org/parameters/1239	1
3542	1058	2011	pãʔĩõp	pã'ĩõp	p ã ' ĩ õ p	pãʔĩɔ͂p	p ã ʔ ĩ ɔ͂ p	pelukan (n.)	hug (n.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EMBRACE	Emotions and values	https://concepticon.clld.org/parameters/928	2
3543	1058	2019	kĩ'ĩyõp	kĩ'ĩyõp	k ĩ ' ĩ y õ p	kĩʔĩjɔ͂p	k ĩ ʔ ĩ j ɔ͂ p	pelukan (n.)	hug (n.)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EMBRACE	Emotions and values	https://concepticon.clld.org/parameters/928	2
3544	1059	1891	fakahaufĕ	fakahaufė	f a k a h a u f ė	fakahaufə	f a k a h a u f ə	memeluk (v.)	hug (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EMBRACE	Emotions and values	https://concepticon.clld.org/parameters/928	1
3545	1059	1891	fakahaufĕ	fakahaufė	f a k a h a u f ė	fakahaufə	f a k a h a u f ə	memeluk (v.)	hug (v.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EMBRACE	Emotions and values	https://concepticon.clld.org/parameters/928	1
3546	1060	1891	èjoedofok²	Eyudofo'	E y u d o f o '	ɛjudofoʔ	ɛ j u d o f o ʔ	manusia	human being		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PERSON	Kinship	https://concepticon.clld.org/parameters/683	1
3547	1060	1891	èjoedofok²	Eyudofo'	E y u d o f o '	ɛjudofoʔ	ɛ j u d o f o ʔ	manusia	human being		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PERSON	Kinship	https://concepticon.clld.org/parameters/683	1
3548	1061	1987	eaha͜iʔ(i)éda	eaha:i'(i)éda	e a h a: i ' ( i ) é d a	eaha͜iʔ(i)éda	e a h a͜ i ʔ ( i ) é d a	manusia	human being		Enggano	Kähler 1987	NA	obsolete	NA	NA	NA	NA	NA	NA	NA	NA	PERSON	Kinship	https://concepticon.clld.org/parameters/683	1
3549	1062	1854	adoea_taka_tapoeloe	adua_taka_tapulu	a d u a _ t a k a _ t a p u l u	adua_taka_tapulu	a d u a _ t a k a _ t a p u l u	ratus	hundred		Enggano	Boewang 1854	'2x person +10?'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3550	1062	1855	alimei_taka	alime:i_taka	a l i m e:i _ t a k a	alimɛi_taka	a l i m ɛi _ t a k a	ratus	hundred		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3551	1062	1864	halibah-takkah	halibah'takkah	h a l i b a h ' t a k k a h	halibahʔtakkah	h a l i b a h ʔ t a k k a h	ratus	hundred		Enggano North	Walland 1864	'five person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3552	1062	1870	aliema_takka	aliima_takka	a l i i m a _ t a k k a	aliːma_takka	a l iː m a _ t a k k a	ratus	hundred		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3553	1062	1878	aliemai-takka	alima:i-takka	a l i m a:i - t a k k a	alimai-takka	a l i m ai - t a k k a	ratus	hundred		Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3554	1062	1879	alieba_takka	aliba_takka	a l i b a _ t a k k a	aliba_takka	a l i b a _ t a k k a	ratus	hundred		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3555	1062	1891	alibĕ_taka	alibė_taka	a l i b ė _ t a k a	alibə_taka	a l i b ə _ t a k a	ratus	hundred		Enggano Kèfoe	Helfrich & Pieters 1891	'five person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3556	1062	1891	alibĕ_taka	alibė_taka	a l i b ė _ t a k a	alibə_taka	a l i b ə _ t a k a	ratus	hundred		Enggano Barohia	Helfrich & Pieters 1891	'five person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3557	1062	1894	alíme_taccá	alime_taka	a l i m e _ t a k a	alime_taka	a l i m e _ t a k a	ratus	hundred		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3558	1062	1895	alibĕ_taka	alibė_taka	a l i b ė _ t a k a	alibə_taka	a l i b ə _ t a k a	ratus	hundred		Enggano Pulau Dua 1895	Stockhof 1987	'five person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3559	1062	1987	ʔadiba_ekaka	'adiba_ekaka	' a d i b a _ e k a k a	ʔadiba_ekaka	ʔ a d i b a _ e k a k a	ratus	hundred		Enggano	Kähler 1987	'five person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3560	1062	1987	kakakhratus	kakakʰratus	k a k a k ʰ r a t u s	kakakʰratus	k a k a k ʰ r a t u s	ratus	hundred		Enggano Malakoni	Kasim et al. 1987		NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3561	1062	1987	kahakʰratus	kahakʰratus	k a h a kʰ r a t u s	kahakʰratus	k a h a kʰ r a t u s	ratus	hundred		Enggano Banjar Sari	Kasim et al. 1987		NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3562	1062	2011	kahaiʔ_ratuh	kaha:i'_ratuh	k a h a:i ' _ r a t u h	kahaiʔ_ratuh	k a h ai ʔ _ r a t u h	ratus	hundred		Enggano Meok	Yoder 2011		NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3563	1062	2019	kahaik_datuh	kahaik_datuh	k a h a i k _ d a t u h	kahaik_datuh	k a h a i k _ d a t u h	ratus	hundred		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	13
3564	1063	1987	ʔaribekaka	'aribekaka	' a r i b e k a k a	ʔaribekaka	ʔ a r i b e k a k a	ratus	hundred		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	2
3565	1063	2019	ratuh	ratuh	r a t u h	ratuh	r a t u h	ratus	hundred		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNDRED	Quantity	https://concepticon.clld.org/parameters/1634	2
3566	1064	1864	hiko	hikO	h i k O	hikɔ	h i k ɔ	lapar	hungry		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	1
3567	1065	1891	kok²njok	ko'ñok	k o ' ñ o k	koʔɲok	k o ʔ ɲ o k	lapar	hungry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3568	1065	1891	kok²njok	ko'ñok	k o ' ñ o k	koʔɲok	k o ʔ ɲ o k	lapar	hungry		Enggano Barohia	Helfrich & Pieters 1891	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3569	1065	1894	ecògnio	ekOñio	e k O ñ i o	ekɔɲio	e k ɔ ɲ i o	lapar	hungry		Enggano	Modigliani 1894	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3570	1065	1894	coignò	koiñO	k o i ñ O	koiɲɔ	k o i ɲ ɔ	lapar	hungry		Enggano	Modigliani 1894	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3571	1065	1895	kŏnjŏk	kOñOk	k O ñ O k	kɔɲɔk	k ɔ ɲ ɔ k	lapar	hungry		Enggano Pulau Dua 1895	Stockhof 1987	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3572	1065	1987	ekō_iˀiōˀo͜u	ekoo_i'ioo'o:u	e k o o _ i ' i o o ' o: u	ekoː_iʔioːʔo͜u	e k oː _ i ʔ i oː ʔ o͜ u	lapar	hungry	I'm hungry	Enggano	Kähler 1987	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3573	1065	2011	ko	ko	k o	ko	k o	lapar	hungry		Enggano Meok	Yoder 2011	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3574	1065	2019	kõ	kõ	k õ	kɔ͂	k ɔ͂	lapar	hungry		Enggano Elicitation	Aron 2019	NA	this form literally means 'hunger is on me'	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	6
3575	1066	1870	eabah	eabah	e a b a h	eabah	e a b a h	lapar	hungry		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	4
3576	1066	1879	éaba	eaba	e a b a	eaba	e a b a	lapar	hungry		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	4
3577	1066	1894	eabahágnia	eabahañia	e a b a h a ñ i a	eabahaɲia	e a b a h a ɲ i a	lapar	hungry		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	4
3578	1066	1895	èabanjŏk	EabañOk	E a b a ñ O k	ɛabaɲɔk	ɛ a b a ɲ ɔ k	lapar	hungry		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BE HUNGRY	Food and drink	https://concepticon.clld.org/parameters/1533	4
3579	1067	1891	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	berburu	hunt		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3580	1067	1891	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	berburu	hunt		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3581	1067	1894	cabacocòi ba buru	kabakoko:i ba buru	k a b a k o k o:i # b a # b u r u	kabakokɔi ba buru	k a b a k o k ɔi # b a # b u r u	berburu	hunt		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3582	1067	1894	còio	ko:io	k o:i o	kɔio	k ɔi o	berburu	hunt		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3583	1067	2011	pah-nuaʔ	pah-nua'	p a h - n u a '	pah-nuaʔ	p a h - n u a ʔ	berburu	hunt		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3584	1067	2019	pahnuė	pahnuė	p a h n u ė	pahnuә	p a h n u ә	berburu	hunt		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	4
3585	1068	1894	acocòi_ebèo_iahiacúe	akoko:i_ebEo_iahiakue	a k o k o:i _ e b E o _ i a h i a k u e	akokɔi_ebɛo_iahiakue	a k o k ɔi _ e b ɛ o _ i a h i a k u e	berburu dengan anjing	hunt with dog		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUNT	Warfare and hunting	https://concepticon.clld.org/parameters/1435	1
3586	1069	1864	di-hoehoh	di'huho	d i ' h u h o	diʔhuho	d i ʔ h u h o	terluka	hurt		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HURT (SENSE PAIN)	Sense perception	https://concepticon.clld.org/parameters/2561	2
3587	1069	1894	capacahale	kapakahale	k a p a k a h a l e	kapakahale	k a p a k a h a l e	terluka	hurt		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HURT (SENSE PAIN)	Sense perception	https://concepticon.clld.org/parameters/2561	2
3588	1070	1854	pada_doeawa	pada_duawa	p a d a _ d u a w a	pada_duawa	p a d a _ d u a w a	suami	husband		Enggano	Boewang 1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3589	1070	1895	dadoe(k)	dadu'	d a d u '	daduʔ	d a d u ʔ	suami	husband		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3590	1070	1979	eadaradr	eadaradr	e a d a r a d r	eadaradr	e a d a r a d r	suami	husband		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3591	1070	1987	dadu	dadu	d a d u	dadu	d a d u	suami	husband		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3592	1070	1987	dar	dar	d a r	dar	d a r	suami	husband		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3593	1070	1987	dar	dar	d a r	dar	d a r	suami	husband		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3594	1070	2011	dar	dar	d a r	dar	d a r	suami	husband		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3595	1070	2019	edar	edar	e d a r	edar	e d a r	suami	husband		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	6
3596	1071	1894	nanu	nanu	n a n u	nanu	n a n u	suami	husband		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	2
3597	1071	1895	èanŏ(k)	EanO'	E a n O '	ɛanɔʔ	ɛ a n ɔ ʔ	suami	husband		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUSBAND	Kinship	https://concepticon.clld.org/parameters/1200	2
3598	1072	2011	ioroi	ioro:i	i o r o:i	iorɔi	i o r ɔi	sekam	husk		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RICE HUSK	Agriculture and vegetation	https://concepticon.clld.org/parameters/2501	2
3599	1072	2019	yoroi	yoroi	y o r o i	joroi	j o r o i	sekam	husk		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RICE HUSK	Agriculture and vegetation	https://concepticon.clld.org/parameters/2501	2
3600	1073	1891	kohèak²	kohEa'	k o h E a '	kohɛaʔ	k o h ɛ a ʔ	pondok	hut		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	4
3601	1073	1891	kohèak²	kohEa'	k o h E a '	kohɛaʔ	k o h ɛ a ʔ	pondok	hut		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	4
3602	1073	1895	èkŏhŏa(k)	EkOhOa'	E k O h O a '	ɛkɔhɔaʔ	ɛ k ɔ h ɔ a ʔ	pondok	hut	hut, shelter	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	4
3603	1073	2011	koheaʔ	kohEa'	k o h E a '	kohɛaʔ	k o h ɛ a ʔ	pondok	hut		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	4
3604	1073	2019	kohea_nuik	kohea_nuik	k o h e a _ n u i k	kohea_nuik	k o h e a _ n u i k	pondok	hut		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	4
3605	1074	1979	okong	okong	o k o ng	okoŋ	o k o ŋ	pondok untuk mengasapkan kelapa	hut for smoking coconut		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HUT	The house	https://concepticon.clld.org/parameters/1678	1
3606	1075	1855	o	o	o	o	o	saya	I		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Kinship	https://concepticon.clld.org/parameters/1209	3
3607	1075	1864	njoh_ikah	ño_ikah	ñ o _ i k a h	ɲo_ikah	ɲ o _ i k a h	saya	I		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Kinship	https://concepticon.clld.org/parameters/1209	3
3608	1075	1891	(ĕ)ka	(ė)ka	( ė ) k a	(ə)ka	( ə ) k a	saya	I		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Kinship	https://concepticon.clld.org/parameters/1209	3
3609	1075	1891	(ĕ)ka	(ė)ka	( ė ) k a	(ə)ka	( ə ) k a	saya	I		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Kinship	https://concepticon.clld.org/parameters/1209	3
3610	1076	1855	oeá	ua	u a	ua	u a	saya	I		Enggano South?	v. Rosenberg 1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3611	1076	1855	oewa	uwa	u w a	uwa	u w a	saya	I		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3612	1076	1864	oewah	uwah	u w a h	uwah	u w a h	saya	I		Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3613	1076	1870	oewa	uwa	u w a	uwa	u w a	saya	I		Enggano	Francis 1870	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3614	1076	1878	ua	ua	u a	ua	u a	saya	I		Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3615	1076	1879	oewa	uwa	u w a	uwa	u w a	saya	I		Enggano	Oudemans 1879	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3616	1076	1888	[hè]oewĕ	[hE]uwė	[ h E ] u w ė	[hɛ]uwə	[ h ɛ ] u w ə	saya	I		Enggano	Helfrich 1888	lit. 'and I'	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3617	1076	1891	oewĕ	uwė	u w ė	uwə	u w ə	saya	I		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3618	1076	1891	ouwĕ	o:uwė	o:u w ė	ɔuwə	ɔu w ə	saya	I		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
3619	1076	1891	oewĕ	uwė	u w ė	uwə	u w ə	saya	I		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	*<a href=""https://acd.clld.org/cognatesets/24792"" target=""_blank"">aku</a>	I (1sg)	ACD	Lafeber 1922:26, Edwards 2015:97-98	I	Kinship	https://concepticon.clld.org/parameters/1209	12
