ID	Cognate ID	Year	Given as	Common transcription	Common transcription tokenised	IPA phonemic transcription	IPA phonmeic transcription tokenised	Indonesian	English	Original English gloss in source	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Semantic field	Concepticon	Number of Cognates
4178	1272	1891	ènoek² ; èinoek²oe	Enu' ; e:inu'u	E n u ' # ; # e:i n u ' u	ɛnuʔ ; ɛinuʔu	ɛ n u ʔ # ; # ɛi n u ʔ u	panjangnya	length	high, tall, long (time)	Enggano Kèfoe	Helfrich & Pieters 1891	ènoek²  means 'high' ; èinoek²oe   means 'long'	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4179	1272	1891	ènoek² ; èinoek²oe	Enu' ; e:inu'u	E n u ' # ; # e:i n u ' u	ɛnuʔ ; ɛinuʔu	ɛ n u ʔ # ; # ɛi n u ʔ u	panjangnya	length	high, tall, long (time)	Enggano Barohia	Helfrich & Pieters 1891	ènoek²  means 'high' ; èinoek²oe   means 'long'	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4180	1272	1894	aehenudia	a:ehenudia	a:e h e n u d i a	aɛhenudia	aɛ h e n u d i a	panjangnya	length	long (time)	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4181	1272	1895	aījŏnoe(k)oe	aiyOnu'u	a i y O n u ' u	aijɔnuʔu	a i j ɔ n u ʔ u	panjangnya	length		Enggano Pulau Dua 1895	Stockhof 1987	PENDING	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4182	1272	1979	ai ; inou	ai ; inou	a i # ; # i n o u	ai ; inou	a i # ; # i n o u	panjangnya	length	long	Enggano	Amran et al. 1979	apparently ""ai"" is low register ; ""inou"" is high register	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4183	1272	1987	eʔīnũʔũ ; kãʔinũʔũ	e'iinũ'ũ ; kã'inũ'ũ	e ' ii n ũ ' ũ # ; # k ã ' i n ũ ' ũ	eʔiːnũʔũ ; kãʔinũʔũ	e ʔ iː n ũ ʔ ũ # ; # k ã ʔ i n ũ ʔ ũ	panjangnya	length		Enggano	Kähler 1987	eʔīnũʔũ  means 'length' ; kãʔinũʔũ   means 'be long'	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4184	1272	2023	a’inu’	a’inu’	a ’ i n u ’	a’inu’	a ’ i n u ’	panjangnya	length	long	Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LENGTH	Spatial relations	https://concepticon.clld.org/parameters/2537	9
4185	1273	1891	noah	noah	n o a h	noah	n o a h	membiarkan	let		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CAUSE TO (LET)	Basic actions and technology	https://concepticon.clld.org/parameters/2896	1
4186	1273	1891	noah	noah	n o a h	noah	n o a h	membiarkan	let		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CAUSE TO (LET)	Basic actions and technology	https://concepticon.clld.org/parameters/2896	1
4187	1274	1987	ki-dapu	ki-dapu	k i - d a p u	ki-dapu	k i - d a p u	melepaskan	let off		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4188	1275	1987	ki-nãpũ	ki-nãpũ	k i - n ã p ũ	ki-nãpũ	k i - n ã p ũ	melepaskan	let off		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4189	1276	1891	arèk²	arE'	a r E '	arɛʔ	a r ɛ ʔ	ayo	let's		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
4190	1276	1891	adèk²	adE'	a d E '	adɛʔ	a d ɛ ʔ	ayo	let's		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
4191	1276	1894	adeé	adee	a d e e	adee	a d e e	ayo	let's		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
4192	1276	2011	ʔareʔ	'arE'	' a r E '	ʔarɛʔ	ʔ a r ɛ ʔ	ayo	let's		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
4193	1276	2019	are'	are'	a r e '	areʔ	a r e ʔ	ayo	let's		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
4194	1277	1987	kaʔa-nãʔã	ka'a-nã'ã	k a ' a - n ã ' ã	kaʔa-nãʔã	k a ʔ a - n ã ʔ ã	ayo pergi	let's go		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4195	1278	1891	fananao	fanana:o	f a n a n a:o	fananao	f a n a n ao	surat	letter		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LETTER	Modern world	https://concepticon.clld.org/parameters/1612	3
4196	1278	1891	pananao	panana:o	p a n a n a:o	pananao	p a n a n ao	surat	letter		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LETTER	Modern world	https://concepticon.clld.org/parameters/1612	3
4197	1278	1895	pānānahoe	paanaanahu	p aa n aa n a h u	paːnaːnahu	p aː n aː n a h u	surat	letter	book, paper, letter	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LETTER	Modern world	https://concepticon.clld.org/parameters/1612	3
4198	1279	1891	kèhodoi	kEhodo:i	k E h o d o:i	kɛhodɔi	k ɛ h o d ɔi	tuas	lever		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4199	1279	1891	kèhodoi	kEhodo:i	k E h o d o:i	kɛhodɔi	k ɛ h o d ɔi	tuas	lever		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4200	1280	1987	e-ua	e-ua	e - u a	e-ua	e - u a	liana	liana		Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28668"" target=""_blank"">huRaC</a>	artery, blood vessel		*<a href=""https://acd.clld.org/cognatesets/28668#s-5842"" target=""_blank"">uRat</a>	artery, fiber	ACD	Edwards 2015:94-97	LIANA	Agriculture and vegetation	https://concepticon.clld.org/parameters/2388	1
4201	1281	1987	eabiabi	eabiabi	e a b i a b i	eabiabi	e a b i a b i	liana	liana		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIANA	Agriculture and vegetation	https://concepticon.clld.org/parameters/2388	1
4202	1282	1987	ehokarío	ehokarío	e h o k a r í o	ehokario	e h o k a r i o	liana	liana		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIANA	Agriculture and vegetation	https://concepticon.clld.org/parameters/2388	1
4203	1283	2011	iumuh	iumuh	i u m u h	iumuh	i u m u h	tutup (untuk pot)	lid (for pot)		Enggano Meok	Yoder 2011	NA	NA	cf. plug	NA	NA	NA	NA	NA	NA	NA	LID (COVER, CAP)	Basic actions and technology	https://concepticon.clld.org/parameters/2319	1
4204	1284	1891	foforo	foforo	f o f o r o	foforo	f o f o r o	kebohongan ; dusta	lie (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE (FALSEHOOD)	Emotions and values	https://concepticon.clld.org/parameters/2826	2
4205	1284	1891	poporo	poporo	p o p o r o	poporo	p o p o r o	kebohongan ; dusta	lie (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE (FALSEHOOD)	Emotions and values	https://concepticon.clld.org/parameters/2826	2
4206	1285	1855	foro-foro	foro-foro	f o r o - f o r o	foro-foro	f o r o - f o r o	berbaring	lie down		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4207	1285	1855	paro paro	paro paro	p a r o # p a r o	paro paro	p a r o # p a r o	berbaring	lie down		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4208	1286	1895	wakahadŏ	wakahadO	w a k a h a d O	wakahadɔ	w a k a h a d ɔ	berbaring	lie down	lie, watch, guard	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4209	1286	1987	k-ãnũ	k-ãnũ	k - ã n ũ	k-ãnũ	k - ã n ũ	berbaring	lie down		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4210	1287	1987	ki-ʔúoho ; ki-ʔúohe	ki-'úoho ; ki-'úohe	k i - ' ú o h o # ; # k i - ' ú o h e	ki-ʔúoho ; ki-ʔúohe	k i - ʔ ú o h o # ; # k i - ʔ ú o h e	berbaring	lie down		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	1
4211	1288	1979	ka'a	ka'a	k a ' a	kaʔa	k a ʔ a	berbaring	lie down		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	1
4212	1289	1891	pĕkieofo	pėkiofo	p ė k i o f o	pəkiofo	p ə k i o f o	berbaringlah dengan perut	lie on stomach		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	1
4213	1289	1891	pĕkieofo	pėkiofo	p ė k i o f o	pəkiofo	p ə k i o f o	berbaringlah dengan perut	lie on stomach		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	1
4214	1290	1895	bakie ŏfŏ	baki OfO	b a k i # O f O	baki ɔfɔ	b a k i # ɔ f ɔ	tiarap	lie prone		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4215	1290	1987	ki-kiʔopo	ki-ki'opo	k i - k i ' o p o	ki-kiʔopo	k i - k i ʔ o p o	tiarap	lie prone		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4216	1291	1895	bararau	bararau	b a r a r a u	bararau	b a r a r a u	telentang	lie supine		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4217	1291	1987	ki-dadau	ki-dadau	k i - d a d a u	ki-dadau	k i - d a d a u	telentang	lie supine		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIE DOWN	Spatial relations	https://concepticon.clld.org/parameters/215	2
4218	1292	1891	èhèla	EhEla	E h E l a	ɛhɛla	ɛ h ɛ l a	kehidupan	life	soul	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4219	1292	1891	èhèla	EhEla	E h E l a	ɛhɛla	ɛ h ɛ l a	kehidupan	life	soul	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4220	1292	1895	ĕhĕla	ėhėla	ė h ė l a	əhəla	ə h ə l a	kehidupan	life	soul, spirit (living, dead)	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4221	1292	1987	eəda	eu̇da	e u̇ d a	eɨda	e ɨ d a	kehidupan	life	life, flourishing, growth, livelihood, soul, age	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4222	1292	2011	iɨdaʔ	iu̇da'	i u̇ d a '	iɨdaʔ	i ɨ d a ʔ	kehidupan	life		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4223	1292	2019	iud	iud	i u d	iud	i u d	kehidupan	life		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	5
4224	1293	2011	kɨr	ku̇r	k u̇ r	kɨr	k ɨ r	kehidupan	life		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFE	The body	https://concepticon.clld.org/parameters/210	1
4225	1294	1891	kolè	kolE	k o l E	kolɛ	k o l ɛ	mengangkat	lift up		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFT	Motion	https://concepticon.clld.org/parameters/501	2
4226	1294	1891	kolè	kolE	k o l E	kolɛ	k o l ɛ	mengangkat	lift up		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFT	Motion	https://concepticon.clld.org/parameters/501	2
4227	1294	2011	kor	kor	k o r	kor	k o r	mengangkat	lift up		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFT	Motion	https://concepticon.clld.org/parameters/501	2
4228	1294	2019	kor	kor	k o r	kor	k o r	mengangkat	lift up		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFT	Motion	https://concepticon.clld.org/parameters/501	2
4229	1295	1891	kakanakowa	kakanakowa	k a k a n a k o w a	kakanakowa	k a k a n a k o w a	cahaya (n.)	light (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHT (RADIATION)	The physical world	https://concepticon.clld.org/parameters/630	1
4230	1295	1891	kakanakowa	kakanakowa	k a k a n a k o w a	kakanakowa	k a k a n a k o w a	cahaya (n.)	light (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHT (RADIATION)	The physical world	https://concepticon.clld.org/parameters/630	1
4231	1296	<1855	kalikoko	kalikOkO	k a l i k O k O	kalikɔkɔ	k a l i k ɔ k ɔ	petir	lightning		Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4232	1296	1855	kijoe	kiyu	k i y u	kiju	k i j u	petir	lightning		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4233	1296	1855	kalikoko	kalikoko	k a l i k o k o	kalikoko	k a l i k o k o	petir	lightning		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4234	1296	1864	eloh-ahbah	elo'ahbah	e l o ' a h b a h	eloʔahbah	e l o ʔ a h b a h	petir	lightning		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4235	1296	1891	èloaba	Eloaba	E l o a b a	ɛloaba	ɛ l o a b a	petir	lightning		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4236	1296	1891	èloaba	Eloaba	E l o a b a	ɛloaba	ɛ l o a b a	petir	lightning		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4237	1296	2011	doab	doab	d o a b	doab	d o a b	petir	lightning		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4238	1296	2019	edoab	edoab	e d o a b	edoab	e d o a b	petir	lightning		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	The physical world	https://concepticon.clld.org/parameters/1654	6
4239	1297	1891	fanakonĕ	fanakonė	f a n a k o n ė	fanakonə	f a n a k o n ə	seperti	like (prep.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	2
4240	1297	1891	panakonĕ	panakonė	p a n a k o n ė	panakonə	p a n a k o n ə	seperti	like (prep.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	2
4241	1298	1891	kido	kido	k i d o	kido	k i d o	seperti	like (prep.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	1
4242	1298	1891	kido	kido	k i d o	kido	k i d o	seperti	like (prep.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	1
4243	1299	1891	noah	noah	n o a h	noah	n o a h	seperti itu	like that		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	2
4244	1299	1891	noah	noah	n o a h	noah	n o a h	seperti itu	like that		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	2
4245	1299	2019	nėah	nėah	n ė a h	nәah	n ә a h	seperti itu	like that		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	2
4246	1300	1891	noha	noha	n o h a	noha	n o h a	seperti itu	like that		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	4
4247	1300	1891	noha	noha	n o h a	noha	n o h a	seperti itu	like that		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	4
4248	1300	1894	enoaha	enoaha	e n o a h a	enoaha	e n o a h a	seperti itu	like that		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	4
4249	1300	2011	naʔah	na'ah	n a ' a h	naʔah	n a ʔ a h	seperti itu	like that		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	4
4250	1300	2019	kinėah	kinėah	k i n ė a h	kinәah	k i n ә a h	seperti itu	like that		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	4
4251	1301	1891	nok²oi	no'o:i	n o ' o:i	noʔɔi	n o ʔ ɔi	seperti ini	like this		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	3
4252	1301	1891	nok²oi	no'o:i	n o ' o:i	noʔɔi	n o ʔ ɔi	seperti ini	like this		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	3
4253	1301	2011	kinaʔah	kina'ah	k i n a ' a h	kinaʔah	k i n a ʔ a h	seperti ini	like this		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	3
4254	1301	2019	kinė'ė	kinė'ė	k i n ė ' ė	kinәʔә	k i n ә ʔ ә	seperti ini	like this		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SIMILAR	Sense perception	https://concepticon.clld.org/parameters/1558	3
4255	1302	1891	èkoena	Ekuna	E k u n a	ɛkuna	ɛ k u n a	dahan pohon	limb (tree)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BRANCH	Agriculture and vegetation	https://concepticon.clld.org/parameters/1531	2
4256	1302	1891	èkoena	Ekuna	E k u n a	ɛkuna	ɛ k u n a	dahan pohon	limb (tree)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BRANCH	Agriculture and vegetation	https://concepticon.clld.org/parameters/1531	2
4257	1302	1895	èkoena	Ekuna	E k u n a	ɛkuna	ɛ k u n a	dahan pohon	limb (tree)	branch	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BRANCH	Agriculture and vegetation	https://concepticon.clld.org/parameters/1531	2
4258	1303	1895	kanŏwa(k)	kanOwa'	k a n O w a '	kanɔwaʔ	k a n ɔ w a ʔ	kapur	limestone		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ROCK	The physical world	https://concepticon.clld.org/parameters/668	1
4259	1304	2011	keier	ke:iEr	k e:i E r	kɛiɛr	k ɛi ɛ r	limnocharis flava	Limnocharis flava		Enggano Meok	Yoder 2011	NA	loanword genjer		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4260	1304	2019	keiyer	keiyer	k e i y e r	keijer	k e i j e r	limnocharis flava	Limnocharis flava		Enggano Elicitation	Aron 2019	NA	loanword genjer		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4261	1305	2011	kiʔnen	ki'nEn	k i ' n E n	kiʔnɛn	k i ʔ n ɛ n	berbaris (intr.)	line up (intr.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4262	1305	2019	ki'nen	ki'nen	k i ' n e n	kiʔnen	k i ʔ n e n	berbaris (intr.)	line up (intr.)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4263	1306	2011	pãʔõpã	pã'õpã	p ã ' õ p ã	pãʔɔ͂pã	p ã ʔ ɔ͂ p ã	berbaris (intr.)	line up (intr.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4264	1306	2019	kĩpã'õpã	kĩpã'õpã	k ĩ p ã ' õ p ã	kĩpãʔɔ͂pã	k ĩ p ã ʔ ɔ͂ p ã	berbaris (intr.)	line up (intr.)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4265	1307	1864	koe-liepoh	ku'liipo	k u ' l ii p o	kuʔliːpo	k u ʔ l iː p o	bibir	lips		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4266	1307	1894	eochitipo ; curirifo	eokitipo ; kuririfo	e o k i t i p o # ; # k u r i r i f o	eokitipo ; kuririfo	e o k i t i p o # ; # k u r i r i f o	bibir	lips		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4267	1307	1895	koelīfŏ ; koerīpŏ	kulifO ; kuripO	k u l i f O # ; # k u r i p O	kulifɔ ; kuripɔ	k u l i f ɔ # ; # k u r i p ɔ	bibir	lips		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4268	1307	1987	e-ukudipo	e-ukudipo	e - u k u d i p o	e-ukudipo	e - u k u d i p o	bibir	lips		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4269	1307	2011	ʔakɨrib	'aku̇rib	' a k u̇ r i b	ʔakɨrib	ʔ a k ɨ r i b	bibir	lips		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4270	1307	2019	yakorip	yakorip	y a k o r i p	jakorip	j a k o r i p	bibir	lips		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIP	The body	https://concepticon.clld.org/parameters/478	6
4271	1308	1891	naè waè nokie	na:e wa:e noki	n a:e # w a:e # n o k i	naɛ waɛ noki	n aɛ # w aɛ # n o k i	kelingking kaki	little toe		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TOE	The body	https://concepticon.clld.org/parameters/1389	2
4272	1308	1891	naè waè nokie	na:e wa:e noki	n a:e # w a:e # n o k i	naɛ waɛ noki	n aɛ # w aɛ # n o k i	kelingking kaki	little toe		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TOE	The body	https://concepticon.clld.org/parameters/1389	2
4273	1308	1894	earaua	eara:ua	e a r a:u a	earaua	e a r au a	kelingking kaki	little toe		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TOE	The body	https://concepticon.clld.org/parameters/1389	2
4274	1309	1891	kèma	kEma	k E m a	kɛma	k ɛ m a	hati	liver		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIVER	The body	https://concepticon.clld.org/parameters/1224	5
4275	1309	1891	kèma	kEma	k E m a	kɛma	k ɛ m a	hati	liver		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LIVER	The body	https://concepticon.clld.org/parameters/1224	5
