ID	Cognate ID	Year	Given as	Common transcription	IPA phonemic transcription	Indonesian	English	Original English gloss in source	Semantic field	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Concepticon	Number of Cognates
2356	597	1891	kabahöjak	kabahu̇yak	kabahɨjak	rajin	diligent		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	1
2357	597	1891	kabahöjak	kabahu̇yak	kabahɨjak	rajin	diligent		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	1
2358	598	1891	kiediediekĕ	kididikė	kididikə	rajin	diligent		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	3
2359	598	1891	kiediediekĕ	kididikė	kididikə	rajin	diligent		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	3
2360	598	2011	ki-didik	ki-didik	ki-didik	rajin	diligent		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	3
2361	598	2019	kididik	kididik	kididik	rajin	diligent		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DILIGENT	https://concepticon.clld.org/parameters/2077	3
2362	599	1888	ènè hĕ	EnE hė	ɛnɛ hə	simpur	Dillenia tree		NA	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TREE	https://concepticon.clld.org/parameters/906	3
2363	599	1891	ènèhè	EnEhE	ɛnɛhɛ	simpur	Dillenia tree		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TREE	https://concepticon.clld.org/parameters/906	3
2364	599	1891	ènèhè	EnEhE	ɛnɛhɛ	simpur	Dillenia tree		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TREE	https://concepticon.clld.org/parameters/906	3
2365	599	1979	nehe	nehe	nehe	simpur	Dillenia tree		NA	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TREE	https://concepticon.clld.org/parameters/906	3
2366	600	1891	kakè labaĕ	kakE labaė	kakɛ labaə	redup	dim (a.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DARK	https://concepticon.clld.org/parameters/706	2
2367	600	1891	kakè rabaĕ	kakE rabaė	kakɛ rabaə	redup	dim (a.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DARK	https://concepticon.clld.org/parameters/706	2
2368	601	2011	kaʔ-kaluʔ	ka'-kalu'	kaʔ-kaluʔ	kumal	dingy		NA	Enggano Meok	Yoder 2011	NA	kumal		NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2369	601	2019	ka'karu	ka'karu	kaʔkaru	kumal	dingy		NA	Enggano Elicitation	Aron 2019	NA	kumal		NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2370	602	1891	ok²ok² tjitĕ	o'o' citė	oʔoʔ t͡ʃitə	arah	direction		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIRECTION	https://concepticon.clld.org/parameters/3427	1
2371	602	1891	ok²ok² tjitĕ	o'o' citė	oʔoʔ t͡ʃitə	arah	direction		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIRECTION	https://concepticon.clld.org/parameters/3427	1
2372	603	1891	èhèlo	EhElo	ɛhɛlo	kotor	dirty		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. Indonesian 'jorok'	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2373	603	1891	èhèlo	EhElo	ɛhɛlo	kotor	dirty		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. Indonesian 'jorok'	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2374	603	1987	yoroq	yoro'	joroʔ	kotor	dirty		NA	Enggano Malakoni	Kasim et al. 1987	NA	NA	cf. Indonesian 'jorok'	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2375	603	1987	yoroq	yoro'	joroʔ	kotor	dirty		NA	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	cf. Indonesian 'jorok'	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2376	604	1891	kalifolifo	kalifolifo	kalifolifo	kotor	dirty		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2377	604	1891	kalipolipo	kalipolipo	kalipolipo	kotor	dirty		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIRTY	https://concepticon.clld.org/parameters/1230	2
2378	605	2011	kahten	kahtEn	kahtɛn	menjijikkan	disgusting		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISGUSTING	https://concepticon.clld.org/parameters/2507	1
2379	606	1894	cheòba ehapi	keOba ehapi	keɔba ehapi	tidak suka	dislike		feelings	Enggano	Modigliani 1894	lit. 'not like'	NA	NA	NA	NA	NA	NA	NA	NA	NA	HATE	https://concepticon.clld.org/parameters/1607	1
2380	607	1979	maau	maau	maːu	kecamatan	district		NA	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	COUNTRY	https://concepticon.clld.org/parameters/1300	1
2381	608	1855	kieno	kiino	kiːno	menyelam	dive		NA	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2382	608	1891	kino	kino	kino	menyelam	dive		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2383	608	1891	kino	kino	kino	menyelam	dive		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2384	608	1987	k-ĩnõ	k-ĩnõ	k-ĩnɔ͂	menyelam	dive		NA	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2385	608	2011	ki-nok	ki-nok	ki-nok	menyelam	dive		NA	Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2386	608	2019	kakinok	kakinok	kakinok	menyelam	dive		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	*<a href=""https://acd.clld.org/cognatesets/31001"" target=""_blank"">sələm</a>	sink	ACD	Nothofer 1994:400, Willms 1955, Zobel	DIVE	https://concepticon.clld.org/parameters/119	5
2387	609	1891	fakanoijak²	fakano:iya'	fakanɔijaʔ	dibagi (matematika)	divided (math)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVIDE	https://concepticon.clld.org/parameters/1119	1
2388	609	1891	fakanoijak²	fakano:iya'	fakanɔijaʔ	dibagi (matematika)	divided (math)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVIDE	https://concepticon.clld.org/parameters/1119	1
2389	610	1891	faköwa	faku̇wa	fakɨwa	perceraian	divorce		activities	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE	https://concepticon.clld.org/parameters/1134	4
2390	610	1891	paköwa	paku̇wa	pakɨwa	perceraian	divorce		activities	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE	https://concepticon.clld.org/parameters/1134	4
2391	610	1894	capacoa	kapakoa	kapakoa	perceraian	divorce		activities	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE	https://concepticon.clld.org/parameters/1134	4
2392	610	1895	fakoewĕ ; pakoewĕ	fakuwė ; pakuwė	fakuwə ; pakuwə	perceraian	divorce		activities	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE	https://concepticon.clld.org/parameters/1134	4
2393	611	1891	kitaköa	kitaku̇a	kitakɨa	bercerai	divorced		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE (SEPARATE)	https://concepticon.clld.org/parameters/3672	2
2394	611	1891	kipaköa	kipaku̇a	kipakɨa	bercerai	divorced		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIVORCE (SEPARATE)	https://concepticon.clld.org/parameters/3672	2
2395	612	1891	kafoehĕ èoeloe	kafuhė Eulu	kafuhə ɛulu	pusing	dizzy		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GET DIZZY	https://concepticon.clld.org/parameters/2712	2
2396	612	1891	kapoeho èoedoe	kapuho Eudu	kapuho ɛudu	pusing	dizzy		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GET DIZZY	https://concepticon.clld.org/parameters/2712	2
2397	613	1987	kabuhui	kabuhui	kabuhui	melakukan	do/make		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO OR MAKE	https://concepticon.clld.org/parameters/2575	1
2398	614	1987	ʔobu	'obu	ʔobu	melakukan	do/make		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO OR MAKE	https://concepticon.clld.org/parameters/2575	3
2399	614	2011	ʔɘm	'ėm	ʔəm	melakukan	do/make		NA	Enggano Meok	Yoder 2011	imperative	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO OR MAKE	https://concepticon.clld.org/parameters/2575	3
2400	614	2019	ėb	ėb	әb	melakukan	do/make		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO OR MAKE	https://concepticon.clld.org/parameters/2575	3
2401	615	1855	tawejo wejo ; wéo wéo	tawe:io we:io ; weo weo	tawɛio wɛio ; weo weo	anjing	dog		animals	Enggano South?	v. Rosenberg 1855	tawejo wejo  means 'dog' ; wéo wéo   means 'bird'	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2402	615	1855	beo beo	bEo bEo	bɛo bɛo	anjing	dog	snake, hill myna (Gracula enganensis), cat	animals	Enggano Northwest?	vd Straten & S. 1855	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2403	615	1864	bé-oh	be'o	beʔo	anjing	dog		animals	Enggano North	Walland 1864	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2404	615	1870	ebeo	ebeo	ebeo	anjing	dog	cat	animals	Enggano	Francis 1870	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2405	615	1879	ebéo	ebeO	ebeɔ	anjing	dog	cat	animals	Enggano	Oudemans 1879	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2406	615	1888	bèo ; bèo(-)bèo	bEo ; bEo(-)bEo	bɛo ; bɛo(-)bɛo	anjing	dog		animals	Enggano	Helfrich 1888	bèo  means 'dog' ; bèo(-)bèo   means 'cat'	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2407	615	1891	èbèo	EbEo	ɛbɛo	anjing	dog	animal, dog, cat	animals	Enggano Kèfoe	Helfrich & Pieters 1891	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2408	615	1891	èmèo	EmEo	ɛmɛo	anjing	dog	animal, dog, cat	animals	Enggano Barohia	Helfrich & Pieters 1891	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2409	615	1894	ebèo	ebEo	ebɛo	anjing	dog	dog, cat	animals	Enggano	Modigliani 1894	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2410	615	1895	bèo	bEO	bɛɔ	anjing	dog	animal, cat, dog	animals	Enggano Pulau Dua 1895	Stockhof 1987	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2411	615	1979	ebea ; eapi	ebea ; eapi	ebea ; eapi	anjing	dog		animals	Enggano	Amran et al. 1979	apparently first word low register, second word high register	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2412	615	1987	e-beo	e-beo	e-beo	anjing	dog		animals	Enggano	Kähler 1987	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2413	615	1987	bĒĒ	bEE	bɛː	anjing	dog		animals	Enggano Malakoni	Kasim et al. 1987	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2414	615	1987	bĒĒ	bEE	bɛː	anjing	dog		animals	Enggano Banjar Sari	Kasim et al. 1987	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2415	615	2011	be	bE	bɛ	anjing	dog		animals	Enggano Meok	Yoder 2011	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2416	615	2019	ebed	ebed	ebed	anjing	dog		animals	Enggano Elicitation	Aron 2019	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2417	615	2023	be	be	be	anjing	dog		animals	Contemporary Enggano	Zakaria et al. 2023	NA	general meaning 'animal'?	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	15
2418	616	1987	e-ʔayedi	e-'ayedi	e-ʔajedi	anjing	dog		animals	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	1
2419	617	<1855	wafoh	wafo	wafo	anjing	dog		animals	Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	4
2420	617	1870	eafi	eafi	eafi	anjing	dog		animals	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	4
2421	617	1879	e afiē	e afiee	e afieː	anjing	dog		animals	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	4
2422	617	1894	eapi	eapi	eapi	anjing	dog		animals	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOG	https://concepticon.clld.org/parameters/2009	4
2423	618	1891	oemahaoe	umahau	umahau	entah	don't know	don't know, either or	NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2424	618	1891	oemahaoe	umahau	umahau	entah	don't know	don't know, either or	NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2425	618	1895	oemahaoe	umahau	umahau	entah	don't know	know	NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2426	618	2011	ʔumaha	'umaha	ʔumaha	entah	don't know		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2427	619	2011	maha	maha	maha	entah	don't know		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
2428	620	1891	ijarak²	iyara'	ijaraʔ	jangan	don't you!		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO NOT DO IT	https://concepticon.clld.org/parameters/2660	3
2429	620	1891	ijarak²	iyara'	ijaraʔ	jangan	don't you!		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO NOT DO IT	https://concepticon.clld.org/parameters/2660	3
2430	620	1895	ijara(k) ; èara [no(k)a]	iyara' ; Eara [nO'a]	ijaraʔ ; ɛara [nɔʔa]	jangan	don't you!		NA	Enggano Pulau Dua 1895	Stockhof 1987	ijara(k)  means 'not' ; èara [no(k)a]   means 'no' (but must be a prohibitive form with a verb)	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO NOT DO IT	https://concepticon.clld.org/parameters/2660	3
2431	620	2011	iar	iar	iar	jangan	don't you!		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO NOT DO IT	https://concepticon.clld.org/parameters/2660	3
2432	620	2019	iar	iar	iar	jangan	don't you!		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DO NOT DO IT	https://concepticon.clld.org/parameters/2660	3
2433	621	1870	kar oebe	kar ube	kar ube	pintu	door		human objects	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2434	621	1879	karoebe	karube	karube	pintu	door		human objects	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2435	621	1891	èkaroba	Ekaroba	ɛkaroba	pintu	door		human objects	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2436	621	1891	èkaroba	Ekaroba	ɛkaroba	pintu	door		human objects	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2437	621	1894	ecar èuba ; eacár uba	ekar Euba ; eakar uba	ekar ɛuba ; eakar uba	pintu	door		human objects	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2438	621	1895	èkarobă	EkarObă	ɛkarɔbᾰ	pintu	door	door, window	human objects	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2439	621	1987	eakaruba	eakaruba	eakaruba	pintu	door		human objects	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOOR	https://concepticon.clld.org/parameters/1567	6
2440	622	1987	eʔā uʔakaruba	e'aa u'akaruba	eʔaː uʔakaruba	kusen pintu	door jamb		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOORPOST	https://concepticon.clld.org/parameters/80	1
2441	623	1987	kipaʔadua	kipa'adua	kipaʔadua	menggandakan	double (v.)		NA	Enggano	Kähler 1987	NA	NA	cf. two	NA	NA	NA	NA	NA	NA	NA	TWICE	https://concepticon.clld.org/parameters/1546	1
2442	624	2011	kaʔ-niʔi	ka'-ni'i	kaʔ-niʔi	ragu	doubt		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOUBT	https://concepticon.clld.org/parameters/1308	2
2443	624	2019	ka'ni'i	ka'ni'i	kaʔniʔi	ragu	doubt		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOUBT	https://concepticon.clld.org/parameters/1308	2
2444	625	2019	ka'ni'i	ka'ni'i	kaʔniʔi	ragu	doubt		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOUBT	https://concepticon.clld.org/parameters/1308	1
2445	626	1891	ijaja	iyaya	ijaja	hilir	downstream		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
2446	626	1891	ijaja	iyaya	ijaja	hilir	downstream		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
2447	627	1979	wa pa yoy	wa pa yoy	wa pa joj	mas kawin	dowry		NA	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DOWRY	https://concepticon.clld.org/parameters/3168	1
2448	628	2011	ʔɘ	'ė	ʔə	menimba (air)	draw water		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRAW (WATER)	https://concepticon.clld.org/parameters/1911	2
2449	628	2019	kahė	kahė	kahә	menimba (air)	draw water		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRAW (WATER)	https://concepticon.clld.org/parameters/1911	2
2450	629	1891	èaniha	Eanixa	ɛaniça	mimpi (n.)	dream (n.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM	https://concepticon.clld.org/parameters/2374	1
2451	629	1891	èaniha	Eanixa	ɛaniça	mimpi (n.)	dream (n.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM	https://concepticon.clld.org/parameters/2374	1
2452	630	1864	à-nihai	a'nixa:i	aʔniçai	mimpi (v.)	dream (v.)		NA	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	5
2453	630	1895	māāniha	maanixa	maːniça	mimpi (v.)	dream (v.)		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	5
2454	630	1987	kãʔã-nĩhãã ; kãʔã-nĩhãĩ	kã'ã-nĩhãã ; kã'ã-nĩhãĩ	kãʔã-nĩhãã ; kãʔã-nĩhãĩ	mimpi (v.)	dream (v.)		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	5
2455	630	2011	kaʔ-nihia	ka'-nihia	kaʔ-nihia	mimpi (v.)	dream (v.)		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	5
2456	630	2019	ka'niha	ka'niha	kaʔniha	mimpi (v.)	dream (v.)		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	5
2457	631	1855	hoearie	huarii	huariː	mimpi (v.)	dream (v.)		sleep	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DREAM (SOMETHING)	https://concepticon.clld.org/parameters/1920	1
2458	632	1891	napoeak²	napua'	napuaʔ	menetes	drip		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIP (FALL IN GLOBULES)	https://concepticon.clld.org/parameters/808	1
2459	632	1891	napoeak²	napua'	napuaʔ	menetes	drip		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIP (FALL IN GLOBULES)	https://concepticon.clld.org/parameters/808	1
2460	633	2011	ka-hik	ka-hik	ka-hik	gerimis	drizzle		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIZZLE	https://concepticon.clld.org/parameters/1016	2
2461	633	2019	ko'bari	ko'bari	koʔbari	gerimis	drizzle		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIZZLE	https://concepticon.clld.org/parameters/1016	2
2462	634	2011	kaʔ-bari	ka'-bari	kaʔ-bari	gerimis	drizzle		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIZZLE	https://concepticon.clld.org/parameters/1016	2
2463	634	2019	ko'bari	ko'bari	koʔbari	gerimis	drizzle		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRIZZLE	https://concepticon.clld.org/parameters/1016	2
2464	635	1987	ki-puʔudaʔa	ki-pu'uda'a	ki-puʔudaʔa	menjatuhkan	drop		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DROP (SOMETHING)	https://concepticon.clld.org/parameters/2866	1
2465	636	1894	eipuru	e:ipuru	ɛipuru	mabuk	drunk		NA	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DRUNK	https://concepticon.clld.org/parameters/1463	1
